"Skeleton_Metabolite","COPD.0001.Lower.R.05.12.2015","SmNV.0004.Lower.L.06.15.2015","COPD.0002.Lower.L.06.16.2015","COPD.0002.Lower.R.06.16.2015","SmNV.0005.Lower.L.06.17.2015","COPD.0003.Lower.L.06.18.2015","SmNV.0008.Lower.L.06.22.2015","SmNV.0006.Lower.R.06.23.2015","COPD.0007.Lower.L.06.29.2015","SmNV.0009.Lower.L.07.08.2015","SmNV.0012.Lower.R.07.27.2015","SmNV.0013.Lower.R.01.13.2016","SmNV.0014.Lower.R.03.30.2016","SmNV.0016.Lower.L.04.04.2016","COPD.0021.Lower.R.04.14.2016","SmNV.0023.Lower.R.05.31.2016","COPD.0026.Lower.R.06.23.2016","SmNV.0027.Lower.L.08.30.2016","COPD.0030.Lower.R.09.15.2016","SmNV.0032.Lower.R.09.29.2016","COPD.0035.Lower.R.10.13.2016","SmNV.0038.Lower.L.10.26.2016","SmNV.0039.Lower.R.11.10.2016","COPD.0041.Lower.L.11.22.2016","COPD.0041.Lower.R.11.22.2016","SmNV.0043.Lower.R.12.07.2016","SmNV.0044.Lower.R.12.14.2016","COPD.0036.2.Lower.R.12.20.2016","SmNV.0047.Lower.R.02.01.2017","COPD.0050.Lower.R.03.15.2017","COPD.0049.Lower.R.03.21.2017","SmNV.0052.Lower.R.07.06.2017","COPD.0051.Lower.R.08.21.2017","SmNV.0055.Lower.R.08.22.2017","COPD.0056.Lower.R.10.23.2017","SmNV.0060.Lower.R.11.08.2017","SmNV.0064.Lower.R.11.21.2017","SmNV.0067.Lower.R.11.29.2017","COPD.0068.Lower.R.12.12.2017","COPD.0073.Lower.R.12.19.2017","COPD.0079.Lower.R.01.16.2018","SmNV.0085.Lower.R.01.30.2018","SmNV.0091.Lower.R.05.01.2018","SmNV.0093.Lower.R.05.14.2018","SmNV.0098.Lower.RML.06.12.2018","SmNV.0099.Lower.R.06.19.2018","SmNV.0105.Lower.R.07.11.2018","COPD.0101.Lower.R.07.17.2018","COPD.0102.Lower.R.07.24.2018","SmNV.0107.Lower.R.08.01.2018","COPD.0111.Lower.R.08.29.2018","COPD.0115.Lower.R.10.03.2018","COPD.0116.Lower.R.10.16.2018","COPD.0117.Lower.R.10.23.2018","COPD.0121.Lower.R.11.14.2018","COPD.0122.Lower.R.12.26.2018","COPD.0035.Lower.L.10.13.2016","COPD.0066.Lower.R.12.11.2017","COPD.0001.BKG.05.12.2015","SmNV.0004.BKG.06.15.2015","SmNV.0005.BKG.06.17.2015","COPD.0003.BKG.06.18.2015","SmNV.0008.BKG.06.22.2015","COPD.0007.BKG.06.29.2015","SmNV.0013.BKG.01.13.2016","COPD.0021.BKG.04.14.2016","COPD.0026.BKG.06.23.2016","COPD.0030.BKG.09.15.2016","COPD.0001.Upper.05.12.2015","SmNV.0012.Upper.07.27.2015","SmNV.0013.Upper.01.13.2016","SmNV.0044.Upper.12.14.2016","SmNV.0047.Upper.02.01.2017","COPD.0066.Upper.12.11.2017","COPD.0049.Upper.03.21.2017","COPD.0117.Upper.10.23.2018","KEGG"
"1h-indole-3-acetic acid, 5-hydroxy-","0","0.0811429217715853","0","0","0","0","0","2.71074732782875","0.0776619472570877","0.0697285841488313","0","0","0","0","0","0","0","0.0670482127983584","0.064488632188469","0","0.0439649458723028","0","0","0","0","0.0803369898069209","0","0.226801367219802","0.104551002206262","0","0","0","0","0.262399541701199","0","0.182001268142037","0.104060920073766","0","0.125040857323733","0.0610267288108775","0","0.135294892437711","0","0","0","0.120285143644328","0","0","0.0967679263412419","0","0.0737201061196964","0","0","0","0","0","0","0","1.60939460724868","1.30824459855635","0","0","0","0","0.215149064148278","0","0","5.05844672515032","0","0","0","0","0.139944998054487","0","0","0.205530098956742","C05635"
"phenol, o-amino-","0","1.46802198495331","0","0","9.46453518822042","0","1.77235166106131","0.464405330088366","0.565574166699275","0.61786830003428","1.19381879936762","0","0","0","0","1.25201153563529","0.980034857381075","0.314791645069153","0.775919271637053","0","0.239905982276554","0","0","3.68554239849745","4.93987650500316","0.689944384295779","3.43096200752018","0","0.77618762615594","0.237959847749145","0.961904531867999","0","1.02034562468529","1.55945323450482","0","15.9163241651061","0.506740600419013","0","6.25036086185275","1.03492439326265","0.376344198699341","1.6178696134854","4.08215268712141","0.816630393193478","5.5082445264615","1.60214787238606","0.846180356394028","0","0.790980603334494","0.337863640004545","2.84822211335975","0","0","0.933072915725198","2.46114118152855","0.378783419027161","0.216657056841329","1.07213986558601","0","0","0","0","0","0","0","0","0","0.615350784426292","0","0","0","0","0","0","0","0","C01987"
"d-tryptophan","3.32474794112241","6.37807328171225","8.31631375410239","6.78102607949654","26.4920382265448","7.40608577501203","1.14350627192093","5.55748497837017","15.2676253927859","9.65673524026611","3.45806006960112","50.2681417684803","4.04806569502768","9.03570379163977","15.4258261413877","14.7512312149047","12.5322416667138","9.02232750015959","20.7436051895166","11.1125681605","25.1246356102044","7.92109196254342","7.6222828461068","7.46063604451862","12.3006277430894","17.4289967525206","21.5414091884021","24.5666000633701","11.0305576560931","23.5486627733292","50.5533820785262","6.73790626765332","33.6894118617808","13.6818251616172","12.2798538562204","17.5571408381705","20.8901592349868","22.256313848519","24.0523947808174","7.9172916597311","43.7924434212684","2.89635237174525","6.52430504568828","22.256075216361","19.1631788580573","20.7166368081983","2.50565090715323","38.9765330928664","29.1645248486129","7.90922149397313","72.1761378838808","52.3447158588283","7.38029871264302","37.3235896933111","8.65329455296995","16.6234742747109","30.7280243673132","13.2401402085332","0.208668752099112","0","0","0","0","0","0","0","0","0","2.62446865328758","26.9414019828734","33.8880424810488","6.91795761188113","22.5828111936049","9.97029739947073","21.5994900095247","16.8265763220912","C00525"
"l-carnitine","67.0126767615725","74.8649430474868","92.9802290637415","494.855378814657","143.742438126066","245.580071998408","51.879539194351","141.299085152648","192.524749854412","98.6209599699888","151.681254894599","178.940123766833","84.6590815925309","143.841044374038","265.675527067898","135.146303907124","221.783030382175","44.2664376436607","190.464823714415","114.622247333985","83.4574956427817","151.723136957074","113.500183256172","93.5784126425144","142.129407430331","108.42140535543","61.9470898222803","87.0634158443133","70.7695277660423","75.450286045666","801.674809335466","104.107877531189","228.816477247233","111.724325758411","132.488943581619","71.9771088246261","96.2323794708384","198.469484910293","227.773614464952","168.504335128961","159.704709070446","0","98.8946428428412","212.564977515932","155.853899186322","120.85991162549","119.260894503704","611.081713780078","171.296009798642","94.2141203250942","191.543395194075","228.501758339773","0","175.155769738292","140.850682923065","99.5932789318436","86.9261351015411","146.251901876935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C00318"
"hypotaurine","0.0941847816703213","0.149516387577239","0.317532090943205","0.0584187581006244","0.530423711195793","0.1579912805948","0.188604647623685","0.316973608811157","3.072694713049","0.309173463381821","0.196185805588715","0.172124979861828","0.390243698392912","0.24292936193469","0.795316185243763","3.90100179828885","1.265747349282","0.136484365783819","0.639867436767926","0.309359776653024","0.683068218081842","0.172880895934608","0.287702546296296","0","0.216914982978911","0.168180827898757","0.6700933653515","1.48730084348641","0.168426982115195","1.71177619860728","2.96918571299175","0","0.986434588392873","0.526069266041045","0.23937735155167","0.267567200085081","0.336457954360125","1.00689986957383","6.75316622005487","2.51557634525537","1.58471010437821","0.261732662754659","0.212115872850609","0.123613002497315","0.768477621444893","3.09267406775379","0.528100854593742","0.148495256943321","0.548050302511958","0.390642085282277","1.46839121776805","0.225627504314996","0","0.135211690231989","1.039222603155","0.124396959695719","0.907332139194381","0.543448632624028","0","0","0","0","0","0","0","0.110871490297265","0","0","0","0","0.0335500083336538","0","0.0827436342172774","0","0.0348751309964895","0","C00519"
"pralidoxime cation","0","0.0841605101153776","0.18100231978876","0","0.244270929905162","0.181273293380527","0","0","0.21057139258575","0.0747728731337831","0","0.470494828364641","0","0","0.142311888171228","0.109099852594005","0","0.205359902155214","0.483613937617344","0.230733762481426","0.251053909862589","0.346510049992854","0","0","0","0.112095537837755","0.0823573540293458","0.429076110971007","0","0.224182662738183","0.41676009877436","0.101801559983579","0.397332201303065","0.406090014280668","0.16734124840713","0.120071000873597","0","0.193885512002729","0.147145629152764","0","0.164331505084792","0","0.0638488526876484","0.18692752484615","0.202538095406209","0.116155103120612","0","1.06243928287556","0.292550015032309","0.191364434175083","1.83583091755936","0.265827105571303","0","0","0","0","0.436913332743616","0.0735129066432672","0","0","0","0","0","0","0","0","0","0","0","0.0796680625338251","0.204459072671849","0.0697110415811306","0.309557989419051","0","0","0","C07400"
"eflornithine","0","0","0","0.0633527748320961","0.0303608089672703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0406556804725353","0","0","0","0","0","0.033410829396212","0","0","0","0","0","0.0348506740479264","0","0.0297115679506283","0","0","0","0.0325024414204698","0","0","0","0","0","0.0561836354266737","0.0395277504485213","0","0.0428767167859092","0","0","0.0797016858154252","0","0","0","0","0","0","0","0.0718264772558982","0","0","0","0","0","0.054082080080003","0","0","0","0.0403593264728395","0","C07997"
"maltol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.319652214339774","0.462942342980326","0","0","0","0.385208827270434","0","0","0.431676657161147","0","0.166040335287812","0","0","0","0","0","0.566747484836524","0","0.164900057996623","0","1.16184268722446","0","0","0","0.18850804833648","0","0","0","0","0.170710060390071","0.114764896843539","0","0","0","0","0","0","0.19125460194497","0","0","0","0","0","0","0","0.665778101075089","0","0","0","0.529861502330243","0","2.12962131493389","2.38607378987158","0.637673510772403","0","0","0","C11918"
"9-octadecenamide, (z)-","0","0","1.63966170638102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.34110401653618","6.81160950019432","0","0","12.0028430111132","C19670"
"p-toluenesulfonic acid","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.297792539263928","2.7777110094272","0.477828826925785","0","0","0","0.844595189704711","0.433498543163905","0.257826718341867","0","0","0","0.460151380390051","0","0.305009888719594","5.05563186628568","0","1.55156113074495","0.17459214202369","0.445371301641172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.767485750523082","0","0","0","0","0.429570368953889","0","0","0","0","0.200179815946353","0","C06677"
"4-imidazoleacrylic acid","0","0","1.58421178316787","0","0","0","0","1.45599539275871","0","0","0","0","0","24.5600723884848","0","0","4.07692983821956","0","0","1.70969641144463","11.1040773743771","0","0","0","3.83225901528213","0","0","0","0","0.903583280020987","0","0","0","0","0","5.48609553605925","0","5.2175060900049","0","0","0","0","25.215009757517","0","0","0","0","0","3.88450695302353","0","0","1.84400989981037","0","0","2.47820874626569","2.23925382699658","10.1214158108408","0","0","0","0","0","0","0","0","4.60945921187229","0","0","41.4404728742915","28.3432837741927","87.3022706001512","132.521667757657","29.7958794705568","20.427157283648","15.6135312454067","4.00568746702213","C00785"
"ephedrine","0","0.0321479751479822","0","0","0.408311141406984","0.161238111058579","0","0","0.0423120521109521","0.318898708667293","0","0.0584100641665868","0","0","0","0.0919699060927271","0","0","0.0412669910114543","0.106587115844338","0.0258854930838316","415.210072832229","0.0953571046229608","0.192141130329997","0","0.0649213669750466","0.15071557418136","0","0.153859272874666","0.0845998395023401","0.110606746960958","0","0.0568341441753459","0.105149486356586","0.0593534156017158","0.0577079810810791","0.0596495768909562","2.33446005052089","0.780554770498986","0","0.237322398986021","2740.38247262753","0.145065330930136","0","0.132775248827458","0","0","0","0.190213623527829","0.12933307067117","0.0397597861076694","0","0","0.0633324929618891","0.158675110684411","0.0609731490664705","0","0.0722650492505802","0","0","0","0","0","0","0","7.99763590029962","0.968227579200147","0","0","0","0","0","0","0","0","0","C01575"
"tropinone","0","0","0","0","0.0956457843103006","0","0","0","0","0.0830790344171806","0","0","0.138982429176112","0","0.267649060566943","0","0","0.0883122746925545","0.0784598482639368","0.149738380452498","0.0895661081257301","0.143074660715072","0.2593566074907","0","0.111403250058491","0.0980071355651552","0.126539157951449","0.554367904539585","0","1.26651163608034","0.106749417543749","0.386790665361417","0.0720861530043135","0.251937871412557","0.152821573094727","0.132781006680496","0.132757270688305","0","0.108730124106379","0","0.0988766929252969","0","0.474813220677234","1.22118627960313","0.0772467713948933","0.0943756716157261","0","0.161941460557691","0.194155657845423","0.531187027772419","0.181406938853747","0.190405252870497","0","0.181552329462955","0.275459591572527","0.15190996309107","0.0511730800994795","0.724370003823145","0","0.213812730294229","0.751769393648315","0.29669994271386","0","0","0.733839213303182","7.11970735053589","0.366062957085401","0","0","0.62397104375295","0.336274621716575","0.243664434471139","0","0.288317422478306","3.4492102866832","1.03754961601125","C00783"
"e-64","0.12808674482449","1.21191728889942","0.730366297299057","0.142335336396842","0.143631216279275","0.11644204851752","0.0901066792470058","0.215151280336665","0.128733769596751","0.293868187923514","0.160132223841941","0.0491068128618947","0.0901006416638083","0.156511741216322","0.194504841976747","0.20270629548803","0.515992204804693","0.0933030431938342","0.0673746748379701","0.255218076671066","0.535704641971671","0.123839856592077","0.0591724537037037","0","0.0426160897180836","0.117621297861963","0","0.0437841115827774","0","0.450474748358056","0.289182089912744","0","0.107735591631754","0.119406559401581","0.0366040529199317","0.29966115567857","0.08387299118064","0.428131041329223","0.146122168204706","0.0761360286765066","0.133917923976669","0.0971864189002115","0.0631822586716428","0.0734404120776266","0.0618111359837225","0.0817631048339045","0.208857312247248","0.0433811286286524","0.18879702661894","0.130155040059311","0.277645516951794","0","0","0.0781307052966844","0.0799637317694266","0.146508263557055","0.401394921286078","0.169815262482466","0.256609125707838","0.157123052744382","0","0","0","0","0.0873043900920092","0","0","0.243650561839247","2.68975239444026","0","0.280143082426247","0","0.0364997922588388","0","0.0234352481250083","0","C01341"
"serotonin","0.265165668111262","6.18628702674604","0","0","15.6504866669581","2.52915935527053","2.80551810199205","0.475091145123317","2.54067354591008","0.868407833092942","2.67628916779346","1","1.39408782511942","1.06227008019963","0.939755265129443","3.93135669262553","4.79626764843267","0.356425096250433","3.30287281571947","1.00599200433019","0.945041362888774","0.437348549899137","2.73869598765432","15.8947836422062","8.23561607498121","4.57009138050586","14.6829069224345","1.73251557417718","5.39927181617612","0.508091203232799","2.10267805923734","7.47940808526755","2.19386590134457","4.60749712976289","2.57134808151102","3.66115567857041","3.32478829772553","1.1207107486738","13.8333249066957","4.38918896343231","5.64756757058855","10.5915751161909","9.04675599266384","5.6863215406832","15.4550069990622","4.42011735601008","2.52429302009476","1.32059828165288","2.72105546580506","0","9.22197466614921","0","0","2.20776046882399","8.10911611345672","3.61855913291624","0.605519426813303","0.523850737656808","0","0","0","0","0","0","0","0","0","0","0.330832372259638","0.592431535941102","0.345386617434003","1.9736466342648","0.426538768457637","0","0.584193758363254","0.481250057855906","C00780"
"d-pyroglutamic acid","1.18647720013122","2.19391694524859","4.44367066427244","3.02561270177919","2.19202935080439","1.70255612438719","0","2.28723317749454","2.45736303852944","2.34786676929113","1.60857871102285","4.82883596630054","0","2.63093989023142","4.79220622103831","2.18119698832773","2.45941676670165","1.88482835786215","4.89703386094087","1.95197612694312","5.12378059258168","1.60912902721854","0","0","0","1.41386201245022","2.70772729202738","3.05698770604774","0","3.73821068425437","5.44174632408441","0","3.36134547345995","1.72120782394939","1.49179137552217","1.97706305304522","0","6.20713804766913","2.0825506648617","1.97265836774262","3.11033100489091","0","3.07602320447003","1.65759006998243","3.74952093797141","2.53249217070485","1.91776282493119","11.9429634351718","3.46181591645812","2.99825083965285","6.1599608095126","4.30998866355964","0","1.71054962455758","1.41836616581967","1.67050566664787","3.80809966491641","2.38431486242391","0","0","0","0","0","0","0","0","0","0","1.3080998336453","0","5.1440019487929","0","0","1.80730126364427","0","0","C02237"
"(+)-muscarine cation","0","5.8193486649028","5.2968564590616","0","16.3343923950589","6.83022953696486","3.75758749772291","0","8.49906571030883","4.06679097809264","0","0.528292642048952","11.1714292316716","12.7142870629217","0","0.863352000444429","0.302041334619867","8.89066065099927","0.709803500263466","1.00868536518421","1.0421858720457","5.70199824497433","1.37193614557607","2.90698840629607","1.20599453877992","0.649674370170318","7.05698541572183","10.3498796183135","1.70650149867562","2.74344156186481","8.26541236723387","9.12314256341161","2.70860780905457","2.15464198516653","1.69371237298426","1.36375792041253","7.51918538125434","0.672420562305501","1.0431968156841","1.38424113873181","9.91359700233161","2.185329834625","10.1416217205621","9.54927119367114","0.381590061339413","2.47047168653923","0","1.23006270423032","1.10483010745012","1.11374776497755","1.16857497989325","9.20758076499372","0","9.40340805636091","1.0854815288926","1.07673461438547","0.695474731280857","3.02897235507583","1.97657729027321","0","0","0","0","0","0","0","0","2.44642236918689","0","0","0","0","0","0","0","2.12568296052223","C07473"
"3-guanidinopropanoate","1.95035481810176","1.52084851305764","4.75374872458077","6.86689642983386","1.79565965700886","1.72117802420448","2.3842766051346","2.95669135788296","3.53488227562855","2.53856502532194","2.22495944998636","5.06535571118545","4.316749349552","5.22749525015016","8.6848025749882","4.17230155125492","2.67408850962093","1.38084786175685","3.32174874711579","3.03442791077516","5.25320715811179","3.15994156948202","2.37243923611111","1.3871902099749","2.43161648761365","4.7642099838428","2.28150431915004","6.48115662384916","1.70838027507862","5.4458998587031","7.69719030222517","3.86811227710423","5.0871290616883","2.3158786916884","3.34622384414457","5.48707289393513","2.66713251621482","13.9514199495843","5.45604321654488","4.55048065918055","5.48417001471955","2.28124789996156","1.88340634785881","3.86074689069822","4.92256765598395","4.19929309925687","2.56604182833896","5.19409330072977","3.16184020188581","1.50938939587838","7.58963487953378","3.59278518977473","0","5.40397206144457","2.78692414538158","2.15816512918788","6.63573248136717","3.12995010282144","0","0","0","0","0","0","0","0","0","0","1.28108476800158","1.94990089397678","3.82140133594881","2.86373580157306","2.88053564244778","2.67343852789963","1.42146605353628","1.53760448776694","C03065"
