"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K07446..trm.G10..tRNA..guanine10.N2..dimethyltransferase..EC.2.1.1.213.","0","0","0","3","0","1","1","0","1","0","1","1","0","0","0"
"K07447..ruvX..putative.holliday.junction.resolvase..EC.3.1.....","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"K07448..mrr..restriction.system.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07451..mcrA..5.methylcytosine.specific.restriction.enzyme.A..EC.3.1.21...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07452..mcrB..5.methylcytosine.specific.restriction.enzyme.B..EC.3.1.21...","0","1","1","0","0","1","0","0","2","3","1","2","0","2","1"
"K07455..recT..recombination.protein.RecT","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07456..mutS2..DNA.mismatch.repair.protein.MutS2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"K07457..K07457..endonuclease.III.related.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07459..ybjD..putative.ATP.dependent.endonuclease.of.the.OLD.family","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"K07460..yraN..putative.endonuclease","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"K07461..K07461..putative.endonuclease","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07462..recJ..single.stranded.DNA.specific.exonuclease..EC.3.1.....","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07466..RFA1..RPA1..rpa..replication.factor.A1","16"," 4","13","10","23"," 6","21","20","42","61","41","37","24","36","20"
"K07467..rstA1..phage.replication.initiation.protein","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07469..mop..aldehyde.oxidoreductase..EC.1.2.99.7."," 1"," 2"," 1"," 5"," 2"," 2"," 8"," 1"," 4","12"," 3"," 7"," 6"," 5"," 1"
"K07470..sbmC..DNA.gyrase.inhibitor","4","1","0","4","1","1","2","0","3","1","3","4","3","3","4"
"K07472..TIP49..TBP.interacting.protein","10"," 1"," 2"," 2","11"," 3"," 5"," 3","26","23"," 9"," 8","10"," 8"," 4"
"K07473..dinJ..DNA.damage.inducible.protein.J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07474..xtmA..phage.terminase.small.subunit","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07476..yusF..toprim.domain.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07478..ycaJ..putative.ATPase","100"," 15"," 58"," 55"," 95"," 64","103"," 76","282","249","188","213","108","163","112"
"K07480..insB..insertion.element.IS1.protein.InsB","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07481..K07481..transposase..IS5.family","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"K07482..K07482..transposase..IS30.family","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0"
"K07483..K07483..transposase","1","0","0","1","0","0","0","0","8","6","2","2","3","3","1"
"K07484..K07484..transposase","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07485..K07485..transposase","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07486..K07486..transposase","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07487..K07487..transposase","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07490..feoC..ferrous.iron.transport.protein.C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07491..K07491..putative.transposase","0","1","0","0","0","0","0","0","2","1","2","1","1","0","0"
"K07492..K07492..putative.transposase","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07493..K07493..putative.transposase","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"K07494..K07494..putative.transposase","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07496..K07496..putative.transposase","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"K07497..K07497..putative.transposase"," 7"," 0"," 2"," 1"," 3"," 1"," 6"," 2","18","15","17","11"," 7"," 8"," 2"
"K07498..K07498..putative.transposase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07503..nucS..endonuclease..EC.3.1.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07506..K07506..AraC.family.transcriptional.regulator","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"K07507..mgtC..putative.Mg2..transporter.C..MgtC..family.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07508..ACAA2..acetyl.CoA.acyltransferase.2..EC.2.3.1.16.","125"," 42","199","108","143","110","146","122","424","401","325","307","133","231","157"
"K07509..HADHB..acetyl.CoA.acyltransferase..EC.2.3.1.16."," 42","  2"," 14"," 23"," 19"," 18"," 28"," 22","106"," 62"," 42"," 52"," 14"," 29"," 21"
"K07511..ECHS1..enoyl.CoA.hydratase..EC.4.2.1.17.","34"," 8","40","24","47","28","36","27","95","62","69","56","26","46","44"
"K07512..MECR..NRBF1..mitochondrial.enoyl..acyl.carrier.protein..reductase...trans.2.enoyl.CoA.reductase..EC.1.3.1...1.3.1.38.","11"," 1"," 4"," 7"," 9"," 7"," 8"," 7","18","17"," 9","15","19","12","10"
"K07513..ACAA1..acetyl.CoA.acyltransferase.1..EC.2.3.1.16.","251"," 84","228","270","291","174","251","205","596","512","422","397","295","328","237"
"K07516..fadN..3.hydroxyacyl.CoA.dehydrogenase..EC.1.1.1.35."," 41"," 14"," 62"," 30"," 37"," 30"," 41"," 37","131","106","112"," 69"," 38"," 56"," 60"
"K07517..ECI1_2..Delta3.Delta2.enoyl.CoA.isomerase..EC.5.3.3.8.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07533..prsA..foldase.protein.PrsA..EC.5.2.1.8.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K07535..badH..2.hydroxycyclohexanecarboxyl.CoA.dehydrogenase..EC.1.1.1...","2","1","1","2","0","2","0","3","0","6","3","4","4","1","0"
"K07537..dch..cyclohexa.1.5.dienecarbonyl.CoA.hydratase..EC.4.2.1.100.","1","2","4","1","3","3","4","3","4","7","4","7","3","6","2"
"K07539..oah..6.oxocyclohex.1.ene.carbonyl.CoA.hydrolase..EC.3.7.1.21.","7","1","4","2","2","0","1","2","6","4","3","8","1","4","6"
"K07542..PIGV..GPI.mannosyltransferase.2..EC.2.4.1...","1","0","0","0","0","0","1","0","1","1","4","2","0","2","4"
"K07546..bbsH..E.phenylitaconyl.CoA.hydratase..EC.4.2.1...","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"K07552..bcr..tcaB..MFS.transporter..DHA1.family..multidrug.resistance.protein","0","0","1","0","1","0","0","0","2","0","1","1","1","0","1"
"K07556..ATPeAF2..ATPAF2..ATP12..ATP.synthase.mitochondrial.F1.complex.assembly.factor.2","1","0","1","0","2","0","0","0","2","0","2","2","0","0","1"
"K07560..dtd..DTD..D.aminoacyl.tRNA.deacylase..EC.3.1.1.96."," 7"," 0"," 6"," 1"," 5"," 0"," 3"," 6","10","15"," 3","12"," 2"," 7"," 8"
"K07561..DPH1..dph2..2..3.amino.3.carboxypropyl.histidine.synthase..EC.2.5.1.108.","20"," 8","16","18","16","14","17","18","74","48","33","35","27","30","22"
"K07562..NMD3..nonsense.mediated.mRNA.decay.protein.3","29"," 4","13","13","22","11","20","15","61","55","30","48","20","23","16"
"K07565..NIP7..60S.ribosome.subunit.biogenesis.protein.NIP7","25"," 6","15","18","31","18","29","14","77","70","38","35","35","30","21"
"K07566..tsaC..rimN..SUA5..L.threonylcarbamoyladenylate.synthase..EC.2.7.7.87.","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"K07568..queA..S.adenosylmethionine.tRNA.ribosyltransferase.isomerase..EC.2.4.99.17.","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"K07570..GSP13..general.stress.protein.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07571..K07571..S1.RNA.binding.domain.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07573..CSL4..EXOSC1..exosome.complex.component.CSL4"," 3"," 2"," 3"," 1"," 6"," 3"," 6"," 4","16"," 9"," 8"," 6"," 5"," 2"," 6"
"K07574..yhbY..RNA.binding.protein","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07575..MCTS..TMA20..malignant.T.cell.amplified.sequence","22"," 8","17","14","25"," 7","13"," 9","42","36","19","23","17","17","18"
"K07576..K07576..metallo.beta.lactamase.family.protein","0","1","2","2","1","2","3","1","8","5","4","1","2","3","3"
"K07577..K07577..putative.mRNA.3.end.processing.factor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07579..K07579..putative.methylase","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0"
"K07583..PUS10..tRNA.pseudouridine.synthase.10..EC.5.4.99.25."," 6"," 1"," 4"," 4"," 7"," 1"," 4"," 4","10"," 4"," 5"," 9"," 6","14"," 6"
"K07584..ysxB..uncharacterized.protein","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0"
"K07586..ygaC..uncharacterized.protein","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0"
"K07588..argK..LAO.AO.transport.system.kinase..EC.2.7....."," 38","  8"," 30"," 34"," 40"," 28"," 33"," 36","107","107"," 84"," 97"," 38"," 71"," 74"
"K07590..RP.L7A..rplGB..large.subunit.ribosomal.protein.L7A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07591..tdcR..threonine.dehydratase.operon.activator.protein","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07636..phoR..two.component.system..OmpR.family..phosphate.regulon.sensor.histidine.kinase.PhoR..EC.2.7.13.3.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07638..envZ..two.component.system..OmpR.family..osmolarity.sensor.histidine.kinase.EnvZ..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K07639..rstB..two.component.system..OmpR.family..sensor.histidine.kinase.RstB..EC.2.7.13.3.","0","0","0","0","0","0","0","0","3","1","1","1","0","0","1"
"K07640..cpxA..two.component.system..OmpR.family..sensor.histidine.kinase.CpxA..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07642..baeS..smeS..two.component.system..OmpR.family..sensor.histidine.kinase.BaeS..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07643..basS..two.component.system..OmpR.family..sensor.histidine.kinase.BasS..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07645..qseC..two.component.system..OmpR.family..sensor.histidine.kinase.QseC..EC.2.7.13.3.","3","1","2","0","1","1","4","0","3","5","4","2","1","6","4"
"K07646..kdpD..two.component.system..OmpR.family..sensor.histidine.kinase.KdpD..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"K07647..torS..two.component.system..OmpR.family..sensor.histidine.kinase.TorS..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K07648..arcB..two.component.system..OmpR.family..aerobic.respiration.control.sensor.histidine.kinase.ArcB..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07649..tctE..two.component.system..OmpR.family..sensor.histidine.kinase.TctE..EC.2.7.13.3.","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07651..resE..two.component.system..OmpR.family..sensor.histidine.kinase.ResE..EC.2.7.13.3.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07652..vicK..two.component.system..OmpR.family..sensor.histidine.kinase.VicK..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07657..phoB..two.component.system..OmpR.family..phosphate.regulon.response.regulator.PhoB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07658..phoB1..phoP..two.component.system..OmpR.family..alkaline.phosphatase.synthesis.response.regulator.PhoP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07659..ompR..two.component.system..OmpR.family..phosphate.regulon.response.regulator.OmpR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07663..creB..two.component.system..OmpR.family..catabolic.regulation.response.regulator.CreB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07665..cusR..copR..silR..two.component.system..OmpR.family..copper.resistance.phosphate.regulon.response.regulator.CusR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07666..qseB..two.component.system..OmpR.family..response.regulator.QseB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07667..kdpE..two.component.system..OmpR.family..KDP.operon.response.regulator.KdpE","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07668..vicR..two.component.system..OmpR.family..response.regulator.VicR","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07677..rcsC..two.component.system..NarL.family..capsular.synthesis.sensor.histidine.kinase.RcsC..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07678..barA..gacS..varS..two.component.system..NarL.family..sensor.histidine.kinase.BarA..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07681..vraS..two.component.system..NarL.family..vancomycin.resistance.sensor.histidine.kinase.VraS..EC.2.7.13.3.","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"K07683..nreB..two.component.system..NarL.family..sensor.histidine.kinase.NreB..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07689..uvrY..gacA..varA..two.component.system..NarL.family..invasion.response.regulator.UvrY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07693..desR..two.component.system..NarL.family..response.regulator.DesR","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07694..vraR..two.component.system..NarL.family..vancomycin.resistance.associated.response.regulator.VraR","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"K07695..devR..two.component.system..NarL.family..response.regulator.DevR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07696..nreC..two.component.system..NarL.family..response.regulator.NreC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07703..dcuR..two.component.system..CitB.family..response.regulator.DcuR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07704..lytS..two.component.system..LytTR.family..sensor.histidine.kinase.LytS..EC.2.7.13.3.","0","0","5","0","0","0","1","1","0","0","0","0","0","0","0"
"K07705..lytT..lytR..two.component.system..LytTR.family..response.regulator.LytT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07706..agrC..blpH..fsrC..two.component.system..LytTR.family..sensor.histidine.kinase.AgrC..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07707..agrA..blpR..fsrA..two.component.system..LytTR.family..response.regulator.AgrA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07709..zraS..hydH..two.component.system..NtrC.family..sensor.histidine.kinase.HydH..EC.2.7.13.3.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07711..glrK..qseE..two.component.system..NtrC.family..sensor.histidine.kinase.GlrK..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07712..glnG..ntrC..two.component.system..NtrC.family..nitrogen.regulation.response.regulator.GlnG","4","1","3","5","4","1","0","1","3","4","2","2","2","4","1"
"K07713..zraR..hydG..two.component.system..NtrC.family..response.regulator.HydG"," 4"," 2"," 3"," 4"," 3"," 1"," 2"," 2","10"," 2"," 4"," 7"," 2"," 3"," 2"
"K07714..atoC..two.component.system..NtrC.family..response.regulator.AtoC","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"K07715..glrR..qseF..two.component.system..NtrC.family..response.regulator.GlrR","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07718..yesM..two.component.system..sensor.histidine.kinase.YesM..EC.2.7.13.3.","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07720..yesN..two.component.system..response.regulator.YesN","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0"
"K07729..K07729..putative.transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07734..paiB..transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07735..algH..putative.transcriptional.regulator","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07736..carD..CarD.family.transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07738..nrdR..transcriptional.repressor.NrdR","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"K07739..ELP3..KAT9..elongator.complex.protein.3..EC.2.3.1.48.","202"," 39","154","122","219","153","211","156","606","560","416","451","251","360","259"
"K07741..antB..anti.repressor.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07742..ylxR..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07748..NSDHL..ERG26..sterol.4alpha.carboxylate.3.dehydrogenase..decarboxylating...EC.1.1.1.170."," 9"," 4"," 8"," 5","12"," 5"," 8"," 5","29","15","18","24"," 8"," 8","13"
"K07749..frc..formyl.CoA.transferase..EC.2.8.3.16."," 4"," 0"," 1"," 4","10"," 0"," 0"," 3"," 7"," 0"," 4"," 2"," 2"," 1"," 0"
"K07750..MESO1..ERG25..methylsterol.monooxygenase..EC.1.14.18.9.","68","13","25","33","62","14","15","15","49","34","29","27","22","22","17"
"K07752..CPD..carboxypeptidase.D..EC.3.4.17.22."," 3"," 3"," 3"," 4"," 5"," 1"," 3"," 2","12"," 4"," 2","11"," 4"," 8"," 3"
"K07755..AS3MT..arsenite.methyltransferase..EC.2.1.1.137."," 35","  9"," 37"," 25"," 50"," 38"," 56"," 31","127","142","103","114"," 34"," 84"," 70"
"K07756..IP6K..IHPK..inositol.hexakisphosphate.5.kinase..EC.2.7.4.21.","10"," 0"," 7","10"," 8"," 6"," 5"," 7","28","31","21","20","11","10","13"
"K07757..ybiV..sugar.phosphatase..EC.3.1.3.23.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07760..CDK..cyclin.dependent.kinase..EC.2.7.11.22.","11"," 0"," 2"," 3"," 7"," 7"," 7"," 8","25","13","14","22"," 6","12"," 8"
"K07767..KATNA1..katanin.p60.ATPase.containing.subunit.A1..EC.5.6.1.1."," 3"," 2"," 0"," 1"," 2"," 2"," 3"," 4","15","12"," 9"," 5"," 7"," 4"," 7"
"K07774..tctD..two.component.system..OmpR.family..response.regulator.TctD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07775..resD..two.component.system..OmpR.family..response.regulator.ResD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07776..regX3..two.component.system..OmpR.family..response.regulator.RegX3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07778..desK..two.component.system..NarL.family..sensor.histidine.kinase.DesK..EC.2.7.13.3.","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07784..uhpT..MFS.transporter..OPA.family..hexose.phosphate.transport.protein.UhpT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07787..cusA..silA..copper.silver.efflux.system.protein","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"K07788..mdtB..multidrug.efflux.pump","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"K07791..dcuA..anaerobic.C4.dicarboxylate.transporter.DcuA","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07792..dcuB..anaerobic.C4.dicarboxylate.transporter.DcuB","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07793..tctA..putative.tricarboxylic.transport.membrane.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
